scalar,RGB_r,RGB_g,RGB_b
0.0,0,0,0
0.000977517106549,1,0,1
0.0019550342131,2,0,2
0.00293255131965,3,0,3
0.0039100684262,5,0,4
0.00488758553275,6,0,5
0.0058651026393,7,0,6
0.00684261974585,8,0,7
0.00782013685239,9,0,8
0.00879765395894,10,1,9
0.00977517106549,11,1,10
0.010752688172,12,1,11
0.0117302052786,13,1,12
0.0127077223851,14,1,13
0.0136852394917,15,1,14
0.0146627565982,16,1,15
0.0156402737048,17,1,16
0.0166177908113,18,1,17
0.0175953079179,18,1,18
0.0185728250244,19,1,19
0.019550342131,20,1,19
0.0205278592375,21,1,20
0.0215053763441,21,1,21
0.0224828934506,22,1,22
