scalar,RGB_r,RGB_g,RGB_b
0.0,0,0,0
0.000977517106549,1,0,0
0.0019550342131,2,0,0
0.00293255131965,2,1,0
0.0039100684262,3,1,1
0.00488758553275,4,1,1
0.0058651026393,5,1,1
0.00684261974585,6,2,1
0.00782013685239,6,2,1
0.00879765395894,7,2,1
0.00977517106549,8,2,1
0.010752688172,9,3,1
0.0117302052786,10,3,2
0.0127077223851,10,3,2
0.0136852394917,11,3,2
0.0146627565982,12,4,2
0.0156402737048,13,4,2
0.0166177908113,13,4,2
0.0175953079179,14,4,2
0.0185728250244,14,5,3
0.019550342131,15,5,3
0.0205278592375,16,5,3
0.0215053763441,16,5,3
0.0224828934506,17,6,3
0.0234604105572,17,6,3
0.0244379276637,18,6,3
0.0254154447703,18,6,3
0.0263929618768,19,6,4
0.0273704789834,20,7,4
0.0283479960899,20,7,4
0.0293255131965,20,7,4
0.030303030303,21,7,4
0.0312805474096,21,8,4
0.0322580645161,22,8,4
0.0332355816227,22,8,5
0.0342130987292,23,8,5
0.0351906158358,23,9,5
0.0361681329423,24,9,5
0.0371456500489,24,9,5
0.0381231671554,24,9,5
0.039100684262,25,10,5
0.0400782013685,25,10,5
0.0410557184751,26,10,6
0.0420332355816,26,10,6
0.0430107526882,26,11,6
0.0439882697947,27,11,6
0.0449657869013,27,11,6
0.0459433040078,28,11,6
0.0469208211144,28,11,6
0.0478983382209,28,12,7
0.0488758553275,29,12,7
0.049853372434,29,12,7
0.0508308895406,29,12,7
0.0518084066471,30,13,7
0.0527859237537,30,13,7
0.0537634408602,30,13,7
0.0547409579668,31,13,8
0.0557184750733,31,13,8
0.0566959921799,31,14,8
0.0576735092864,32,14,8
0.058651026393,32,14,8
0.0596285434995,32,14,8
0.0606060606061,33,14,8
0.0615835777126,33,14,8
0.0625610948192,33,15,9
0.0635386119257,34,15,9
0.0645161290323,34,15,9
0.0654936461388,34,15,9
0.0664711632454,35,15,9
0.0674486803519,35,15,9
0.0684261974585,35,16,9
0.069403714565,36,16,10
0.0703812316716,36,16,10
0.0713587487781,36,16,10
0.0723362658847,37,16,10
0.0733137829912,37,16,10
0.0742913000978,37,16,10
0.0752688172043,38,17,10
0.0762463343109,38,17,10
0.0772238514174,38,17,11
0.0782013685239,39,17,11
0.0791788856305,39,17,11
0.080156402737,40,17,11
0.0811339198436,40,17,11
0.0821114369501,40,17,11
0.0830889540567,41,17,11
0.0840664711632,41,17,12
0.0850439882698,41,18,12
0.0860215053763,42,18,12
0.0869990224829,42,18,12
0.0879765395894,43,18,12
0.088954056696,43,18,12
0.0899315738025,43,18,12
0.0909090909091,44,18,12
0.0918866080156,44,18,13
0.0928641251222,44,18,13
0.0938416422287,45,18,13
0.0948191593353,45,18,13
0.0957966764418,46,19,13
0.0967741935484,46,19,13
0.0977517106549,46,19,13
0.0987292277615,47,19,13
0.099706744868,47,19,13
0.100684261975,47,19,14
0.101661779081,48,19,14
0.102639296188,48,19,14
0.103616813294,49,19,14
0.104594330401,49,19,14
0.105571847507,49,19,14
0.106549364614,50,20,14
0.10752688172,50,20,14
0.108504398827,50,20,14
0.109481915934,51,20,15
0.11045943304,51,20,15
0.111436950147,52,20,15
0.112414467253,52,20,15
0.11339198436,52,20,15
0.114369501466,53,20,15
0.115347018573,53,20,15
0.116324535679,54,20,15
0.117302052786,54,20,15
0.118279569892,54,21,15
0.119257086999,55,21,16
0.120234604106,55,21,16
0.121212121212,55,21,16
0.122189638319,56,21,16
0.123167155425,56,21,16
0.124144672532,57,21,16
0.125122189638,57,21,16
0.126099706745,57,21,16
0.127077223851,58,21,16
0.128054740958,58,21,16
0.129032258065,59,21,17
0.130009775171,59,22,17
0.130987292278,59,22,17
0.131964809384,60,22,17
0.132942326491,60,22,17
0.133919843597,61,22,17
0.134897360704,61,22,17
0.13587487781,61,22,17
0.136852394917,62,22,17
0.137829912023,62,22,17
0.13880742913,63,22,17
0.139784946237,63,22,17
0.140762463343,63,22,18
0.14173998045,64,22,18
0.142717497556,64,23,18
0.143695014663,65,23,18
0.144672531769,65,23,18
0.145650048876,65,23,18
0.146627565982,66,23,18
0.147605083089,66,23,18
0.148582600196,67,23,18
0.149560117302,67,23,18
0.150537634409,67,23,18
0.151515151515,68,23,18
0.152492668622,68,23,19
0.153470185728,69,23,19
0.154447702835,69,23,19
0.155425219941,69,24,19
0.156402737048,70,24,19
0.157380254154,70,24,19
0.158357771261,71,24,19
0.159335288368,71,24,19
0.160312805474,71,24,19
0.161290322581,72,24,19
0.162267839687,72,24,19
0.163245356794,73,24,19
0.1642228739,73,24,19
0.165200391007,73,24,20
0.166177908113,74,24,20
0.16715542522,74,24,20
0.168132942326,75,24,20
0.169110459433,75,25,20
0.17008797654,75,25,20
0.171065493646,76,25,20
0.172043010753,76,25,20
0.173020527859,77,25,20
0.173998044966,77,25,20
0.174975562072,77,25,20
0.175953079179,78,25,20
0.176930596285,78,25,20
0.177908113392,79,25,20
0.178885630499,79,25,20
0.179863147605,80,25,21
0.180840664712,80,25,21
0.181818181818,80,25,21
0.182795698925,81,25,21
0.183773216031,81,26,21
0.184750733138,82,26,21
0.185728250244,82,26,21
0.186705767351,82,26,21
0.187683284457,83,26,21
0.188660801564,83,26,21
0.189638318671,84,26,21
0.190615835777,84,26,21
0.191593352884,84,26,21
0.19257086999,85,26,21
0.193548387097,85,26,21
0.194525904203,86,26,22
0.19550342131,86,26,22
0.196480938416,87,26,22
0.197458455523,87,26,22
0.19843597263,87,26,22
0.199413489736,88,27,22
0.200391006843,88,27,22
0.201368523949,89,27,22
0.202346041056,89,27,22
0.203323558162,89,27,22
0.204301075269,90,27,22
0.205278592375,90,27,22
0.206256109482,91,27,22
0.207233626588,91,27,22
0.208211143695,92,27,22
0.209188660802,92,27,23
0.210166177908,92,27,23
0.211143695015,93,27,23
0.212121212121,93,27,23
0.213098729228,94,27,23
0.214076246334,94,27,23
0.215053763441,95,27,23
0.216031280547,95,28,23
0.217008797654,95,28,23
0.217986314761,96,28,23
0.218963831867,96,28,23
0.219941348974,97,28,23
0.22091886608,97,28,23
0.221896383187,97,28,23
0.222873900293,98,28,23
0.2238514174,98,28,24
0.224828934506,99,28,24
0.225806451613,99,28,24
0.226783968719,100,28,24
0.227761485826,100,28,24
0.228739002933,100,28,24
0.229716520039,101,28,24
0.230694037146,101,28,24
0.231671554252,102,28,24
0.232649071359,102,28,24
0.233626588465,103,29,24
0.234604105572,103,29,24
0.235581622678,103,29,24
0.236559139785,104,29,24
0.237536656891,104,29,24
0.238514173998,105,29,25
0.239491691105,105,29,25
0.240469208211,106,29,25
0.241446725318,106,29,25
0.242424242424,106,29,25
0.243401759531,107,29,25
0.244379276637,107,29,25
0.245356793744,108,29,25
0.24633431085,108,29,25
0.247311827957,109,29,25
0.248289345064,109,29,25
0.24926686217,109,29,25
0.250244379277,110,29,25
0.251221896383,110,29,25
0.25219941349,111,29,25
0.253176930596,111,30,26
0.254154447703,112,30,26
0.255131964809,112,30,26
0.256109481916,113,30,26
0.257086999022,113,30,26
0.258064516129,113,30,26
